user_id,signup_date,plan_type,monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,churn,churn_probability,estimated_remaining_months,revenue_at_risk,expected_revenue_at_risk,expected_remaining_ltv,risk_level,risk_category,recovery_probability,estimated_recoverable_revenue,recommended_action,intervention_cost,net_recoverable_value,roi_multiple,is_profitable_intervention
2667,2023-03-14,Basic,199,5.5,4,4,31,5,Yes,0.3809,8,606.39,606.39,985.61,Medium Risk,Medium Risk,0.29,175.85,Payment retry & Concierge billing call,65.0,110.85,2.7,True
2668,2024-09-17,Basic,199,8.6,2,2,17,49,Yes,0.5422,6,647.39,647.39,546.61,Medium Risk,Medium Risk,0.41,265.43,Payment retry & Concierge billing call,65.0,200.43,4.1,True
2669,2024-01-04,Standard,399,17.3,1,3,15,57,Yes,0.7163,6,1714.82,1714.82,679.18,High Risk,High Risk,0.43,737.37,Payment retry & Concierge billing call,65.0,672.37,11.3,True
2670,2024-03-06,Standard,399,13.3,3,2,17,55,No,0.57,6,1364.58,1364.58,1029.42,Medium Risk,Medium Risk,0.41,559.48,Payment retry & Concierge billing call,65.0,494.48,8.6,True
2671,2024-03-15,Premium,699,10.4,4,4,4,27,Yes,0.6952,4,1943.78,1943.78,852.22,High Risk,High Risk,0.14,272.13,Payment retry & Concierge billing call,65.0,207.13,4.2,True
2672,2024-07-08,Standard,399,14.9,3,5,13,16,No,0.5782,6,1384.21,1384.21,1009.79,Medium Risk,Medium Risk,0.21,290.68,Payment retry & Concierge billing call,65.0,225.68,4.5,True
2673,2024-10-07,Premium,699,13.9,2,2,13,51,Yes,0.5964,6,2501.3,2501.3,1692.7,Medium Risk,Medium Risk,0.46,1150.6,Payment retry & Concierge billing call,65.0,1085.6,17.7,True
2674,2024-04-01,Standard,399,22.9,8,0,26,21,Yes,0.7918,8,2527.43,2527.43,664.57,High Risk,High Risk,0.47,1187.89,Customer support follow-up,120.0,1067.89,9.9,True
2675,2023-12-27,Standard,399,17.8,6,2,18,28,Yes,0.7845,6,1878.09,1878.09,515.91,High Risk,High Risk,0.3,563.43,Payment retry & Concierge billing call,65.0,498.43,8.7,True
2676,2023-01-10,Basic,199,24.0,2,1,24,36,Yes,0.4145,8,659.88,659.88,932.12,Medium Risk,Medium Risk,0.66,435.52,Payment reminder,15.0,420.52,29.0,True
2677,2024-10-06,Premium,699,13.8,5,2,3,6,Yes,0.574,4,1604.9,1604.9,1191.1,Medium Risk,Medium Risk,0.46,738.25,Payment retry & Concierge billing call,65.0,673.25,11.4,True
2678,2023-04-13,Premium,699,18.4,1,1,20,6,No,0.1216,8,679.99,679.99,4912.01,Low Risk,Low Risk,0.84,571.19,No action,0.0,571.19,571.2,False
2679,2023-12-03,Standard,399,23.6,1,4,33,43,Yes,0.7727,8,2466.46,2466.46,725.54,High Risk,High Risk,0.28,690.61,Payment retry & Concierge billing call,65.0,625.61,10.6,True
2680,2024-10-11,Standard,399,17.2,0,5,29,44,Yes,0.5445,8,1738.04,1738.04,1453.96,Medium Risk,Medium Risk,0.27,469.27,Payment retry & Concierge billing call,65.0,404.27,7.2,True
2681,2023-10-02,Basic,199,18.1,5,1,26,20,No,0.1208,8,192.31,192.31,1399.69,Low Risk,Low Risk,0.56,107.69,No action,0.0,107.69,107.7,False
2682,2024-03-24,Premium,699,17.2,0,0,6,42,Yes,0.4549,6,1907.85,1907.85,2286.15,Medium Risk,Medium Risk,0.69,1316.42,Engagement campaign,10.0,1306.42,131.6,True
2683,2024-12-17,Standard,399,21.9,0,0,23,10,No,0.1624,8,518.38,518.38,2673.62,Low Risk,Low Risk,0.95,492.46,No action,0.0,492.46,492.5,False
2684,2023-07-07,Basic,199,8.3,5,1,6,55,No,0.4964,6,592.7,592.7,601.3,Medium Risk,Medium Risk,0.3,177.81,Payment reminder,15.0,162.81,11.9,True
2685,2024-05-19,Standard,399,11.3,5,0,17,28,Yes,0.518,6,1240.09,1240.09,1153.91,Medium Risk,Medium Risk,0.59,731.65,Customer support follow-up,120.0,611.65,6.1,True
2686,2023-12-29,Basic,199,17.8,2,3,29,38,Yes,0.6534,8,1040.21,1040.21,551.79,High Risk,High Risk,0.4,416.08,Payment retry & Concierge billing call,65.0,351.08,6.4,True
2687,2023-02-19,Premium,699,16.3,3,5,24,48,No,0.589,8,3293.69,3293.69,2298.31,Medium Risk,Medium Risk,0.14,461.12,Payment retry & Concierge billing call,65.0,396.12,7.1,True
2688,2023-07-28,Basic,199,7.6,3,2,26,49,No,0.5379,8,856.34,856.34,735.66,Medium Risk,Medium Risk,0.36,308.28,Payment retry & Concierge billing call,65.0,243.28,4.7,True
2689,2023-08-08,Premium,699,0.6,5,1,8,60,Yes,0.9421,6,3951.17,3951.17,242.83,Critical Risk,Critical Risk,0.11,434.63,Payment reminder & Priority billing assistance,35.0,399.63,12.4,True
2690,2024-10-03,Standard,399,12.9,4,0,3,4,No,0.118,4,188.33,188.33,1407.67,Low Risk,Low Risk,0.69,129.95,No action,0.0,129.95,130.0,False
2691,2024-07-12,Premium,699,23.9,5,4,7,39,No,0.7329,6,3073.78,3073.78,1120.22,High Risk,High Risk,0.16,491.8,Payment retry & Concierge billing call,65.0,426.8,7.6,True
2692,2023-05-31,Standard,399,19.1,3,2,23,43,Yes,0.663,8,2116.3,2116.3,1075.7,High Risk,High Risk,0.47,994.66,Payment retry & Concierge billing call,65.0,929.66,15.3,True
2693,2024-08-06,Basic,199,10.0,0,0,24,26,No,0.3067,8,488.27,488.27,1103.73,Low Risk,Low Risk,0.78,380.85,No action,0.0,380.85,380.8,False
2694,2024-07-14,Premium,699,16.3,6,4,1,27,No,0.5928,4,1657.47,1657.47,1138.53,Medium Risk,Medium Risk,0.12,198.9,Payment retry & Concierge billing call,65.0,133.9,3.1,True
2695,2024-12-13,Basic,199,13.9,7,3,5,16,Yes,0.6135,6,732.52,732.52,461.48,High Risk,High Risk,0.16,117.2,Payment retry & Concierge billing call,65.0,52.2,1.8,True
2696,2024-11-09,Basic,199,12.8,2,5,31,56,No,0.5816,8,925.91,925.91,666.09,Medium Risk,Medium Risk,0.15,138.89,Payment retry & Concierge billing call,65.0,73.89,2.1,True
2697,2024-05-17,Basic,199,8.0,5,1,19,1,Yes,0.2609,8,415.35,415.35,1176.65,Low Risk,Low Risk,0.58,240.9,No action,0.0,240.9,240.9,False
2698,2023-06-14,Standard,399,19.1,2,2,25,20,Yes,0.4981,8,1589.94,1589.94,1602.06,Medium Risk,Medium Risk,0.59,938.06,Payment retry & Concierge billing call,65.0,873.06,14.4,True
2699,2023-11-17,Premium,699,20.8,1,3,23,13,No,0.4263,8,2383.87,2383.87,3208.13,Medium Risk,Medium Risk,0.67,1597.19,Payment retry & Concierge billing call,65.0,1532.19,24.6,True
2700,2023-09-18,Standard,399,22.5,2,2,9,6,No,0.4792,6,1147.2,1147.2,1246.8,Medium Risk,Medium Risk,0.66,757.15,Payment retry & Concierge billing call,65.0,692.15,11.6,True
2701,2023-12-05,Basic,199,15.9,2,1,4,50,Yes,0.6234,4,496.23,496.23,299.77,High Risk,High Risk,0.5,248.12,Payment reminder,15.0,233.12,16.5,True
2702,2024-03-07,Basic,199,0.9,0,4,5,2,No,0.1666,6,198.92,198.92,995.08,Low Risk,Low Risk,0.33,65.64,No action,0.0,65.64,65.6,False
2703,2024-07-23,Premium,699,9.2,0,5,3,48,No,0.5119,4,1431.27,1431.27,1364.73,Medium Risk,Medium Risk,0.11,157.44,Payment retry & Concierge billing call,65.0,92.44,2.4,True
2704,2023-04-01,Standard,399,6.7,0,1,33,56,No,0.1486,8,474.33,474.33,2717.67,Low Risk,Low Risk,0.57,270.37,No action,0.0,270.37,270.4,False
2705,2024-11-25,Standard,399,11.4,2,4,26,59,Yes,0.691,8,2205.67,2205.67,986.33,High Risk,High Risk,0.23,507.3,Payment retry & Concierge billing call,65.0,442.3,7.8,True
2706,2024-08-02,Standard,399,8.7,8,4,30,28,Yes,0.8863,8,2829.07,2829.07,362.93,Critical Risk,Critical Risk,0.05,141.45,Payment retry & Concierge billing call,65.0,76.45,2.2,True
2707,2023-08-25,Basic,199,4.7,6,2,6,10,Yes,0.8789,6,1049.41,1049.41,144.59,Critical Risk,Critical Risk,0.21,220.38,Payment retry & Concierge billing call,65.0,155.38,3.4,True
2708,2024-04-13,Basic,199,16.9,2,0,27,56,No,0.2455,8,390.84,390.84,1201.16,Low Risk,Low Risk,0.69,269.68,No action,0.0,269.68,269.7,False
2709,2023-01-26,Standard,399,13.3,1,2,23,29,No,0.5595,8,1785.92,1785.92,1406.08,Medium Risk,Medium Risk,0.57,1017.97,Payment retry & Concierge billing call,65.0,952.97,15.7,True
2710,2023-06-15,Premium,699,0.5,7,0,9,5,No,0.0902,6,378.3,378.3,3815.7,Low Risk,Low Risk,0.44,166.45,No action,0.0,166.45,166.4,False
2711,2023-04-12,Basic,199,0.6,3,3,36,44,No,0.4042,8,643.49,643.49,948.51,Medium Risk,Medium Risk,0.19,122.26,Payment retry & Concierge billing call,65.0,57.26,1.9,True
2712,2024-05-15,Premium,699,2.2,8,0,11,33,Yes,0.7775,6,3260.84,3260.84,933.17,High Risk,High Risk,0.1,326.08,Customer support follow-up,120.0,206.08,2.7,True
2713,2024-05-30,Premium,699,17.3,1,3,1,6,No,0.364,4,1017.74,1017.74,1778.26,Medium Risk,Medium Risk,0.55,559.76,Payment retry & Concierge billing call,65.0,494.76,8.6,True
2714,2024-08-25,Standard,399,13.6,5,4,14,35,Yes,0.7889,6,1888.63,1888.63,505.37,High Risk,High Risk,0.05,94.43,Payment retry & Concierge billing call,65.0,29.43,1.5,True
2715,2024-01-26,Standard,399,17.4,7,1,30,45,No,0.287,8,916.1,916.1,2275.9,Low Risk,Low Risk,0.39,357.28,No action,0.0,357.28,357.3,False
2716,2024-07-01,Premium,699,1.6,0,2,34,58,Yes,0.9038,8,5054.05,5054.05,537.95,Critical Risk,Critical Risk,0.3,1516.22,Payment retry & Concierge billing call,65.0,1451.22,23.3,True
2717,2024-08-18,Premium,699,2.1,6,4,14,60,Yes,0.9921,6,4160.87,4160.87,33.13,Critical Risk,Critical Risk,0.05,208.04,Payment retry & Concierge billing call,65.0,143.04,3.2,True
2718,2023-02-24,Standard,399,20.2,4,2,12,56,Yes,0.6629,6,1586.98,1586.98,807.02,High Risk,High Risk,0.36,571.31,Payment retry & Concierge billing call,65.0,506.31,8.8,True
2719,2023-06-16,Premium,699,24.9,2,1,7,46,No,0.4754,6,1993.83,1993.83,2200.17,Medium Risk,Medium Risk,0.59,1176.36,Payment reminder & Priority billing assistance,35.0,1141.36,33.6,True
2720,2024-10-02,Basic,199,4.9,3,4,4,18,Yes,0.8476,4,674.69,674.69,121.31,Critical Risk,Critical Risk,0.05,33.73,Payment retry & Concierge billing call,65.0,-31.27,0.5,False
2721,2023-10-13,Basic,199,16.7,2,0,9,16,Yes,0.2319,6,276.89,276.89,917.11,Low Risk,Low Risk,0.69,191.05,No action,0.0,191.05,191.0,False
2722,2023-04-23,Standard,399,16.5,2,5,18,55,Yes,0.6329,6,1515.16,1515.16,878.84,High Risk,High Risk,0.18,272.73,Payment retry & Concierge billing call,65.0,207.73,4.2,True
2723,2024-12-18,Basic,199,24.4,5,4,27,38,Yes,0.8896,8,1416.24,1416.24,175.76,Critical Risk,Critical Risk,0.12,169.95,Payment retry & Concierge billing call,65.0,104.95,2.6,True
2724,2023-02-21,Basic,199,18.5,0,1,9,2,No,0.1258,6,150.21,150.21,1043.79,Low Risk,Low Risk,0.8,120.17,No action,0.0,120.17,120.2,False
2725,2024-01-03,Standard,399,5.9,2,1,10,45,No,0.3038,6,727.3,727.3,1666.7,Low Risk,Low Risk,0.4,290.92,No action,0.0,290.92,290.9,False
2726,2023-05-14,Basic,199,6.5,3,0,7,57,No,0.3233,6,386.02,386.02,807.98,Low Risk,Low Risk,0.46,177.57,No action,0.0,177.57,177.6,False
2727,2023-01-03,Premium,699,10.7,0,3,6,16,No,0.4987,6,2091.55,2091.55,2102.45,Medium Risk,Medium Risk,0.41,857.54,Payment retry & Concierge billing call,65.0,792.54,13.2,True
2728,2024-02-12,Premium,699,8.9,3,3,4,29,Yes,0.6558,4,1833.62,1833.62,962.38,High Risk,High Risk,0.27,495.08,Payment retry & Concierge billing call,65.0,430.08,7.6,True
2729,2023-01-24,Premium,699,15.5,3,1,7,49,Yes,0.4667,6,1957.34,1957.34,2236.66,Medium Risk,Medium Risk,0.45,880.8,Payment reminder & Priority billing assistance,35.0,845.8,25.2,True
2730,2024-12-03,Premium,699,24.8,1,3,11,43,No,0.5403,6,2266.02,2266.02,1927.98,Medium Risk,Medium Risk,0.43,974.39,Payment retry & Concierge billing call,65.0,909.39,15.0,True
2731,2023-06-12,Premium,699,12.0,6,4,5,2,No,0.3992,6,1674.24,1674.24,2519.76,Medium Risk,Medium Risk,0.2,334.85,Payment retry & Concierge billing call,65.0,269.85,5.2,True
2732,2024-07-08,Premium,699,5.8,0,2,34,15,No,0.184,8,1028.93,1028.93,4563.07,Low Risk,Low Risk,0.54,555.62,No action,0.0,555.62,555.6,False
2733,2023-07-27,Standard,399,15.7,6,1,5,9,No,0.2773,6,663.86,663.86,1730.14,Low Risk,Low Risk,0.54,358.48,No action,0.0,358.48,358.5,False
2734,2024-01-13,Basic,199,12.4,8,0,27,23,Yes,0.6769,8,1077.62,1077.62,514.38,High Risk,High Risk,0.48,517.26,Customer support follow-up,120.0,397.26,4.3,True
2735,2023-06-06,Standard,399,11.8,0,3,26,14,No,0.3375,8,1077.3,1077.3,2114.7,Low Risk,Low Risk,0.62,667.93,No action,0.0,667.93,667.9,False
2736,2023-10-21,Basic,199,20.2,5,2,33,3,Yes,0.6286,8,1000.73,1000.73,591.27,High Risk,High Risk,0.6,600.44,Payment retry & Concierge billing call,65.0,535.44,9.2,True
2737,2024-12-02,Standard,399,16.6,7,3,20,25,No,0.8072,8,2576.58,2576.58,615.42,Critical Risk,Critical Risk,0.15,386.49,Payment retry & Concierge billing call,65.0,321.49,5.9,True
2738,2024-09-11,Standard,399,18.1,6,2,13,0,Yes,0.5817,6,1392.59,1392.59,1001.41,Medium Risk,Medium Risk,0.54,752.0,Payment retry & Concierge billing call,65.0,687.0,11.6,True
2739,2023-05-01,Standard,399,11.6,2,1,11,24,Yes,0.2548,6,609.99,609.99,1784.01,Low Risk,Low Risk,0.54,329.39,No action,0.0,329.39,329.4,False
2740,2023-05-21,Basic,199,24.2,4,1,19,50,Yes,0.6317,8,1005.67,1005.67,586.33,High Risk,High Risk,0.58,583.29,Payment reminder,15.0,568.29,38.9,True
2741,2023-06-04,Premium,699,23.6,8,5,22,20,Yes,0.7383,8,4128.57,4128.57,1463.43,High Risk,High Risk,0.1,412.86,Payment retry & Concierge billing call,65.0,347.86,6.4,True
2742,2024-08-31,Basic,199,21.3,0,4,33,47,Yes,0.5345,8,850.92,850.92,741.08,Medium Risk,Medium Risk,0.41,348.88,Payment retry & Concierge billing call,65.0,283.88,5.4,True
2743,2023-11-15,Premium,699,18.6,6,1,7,40,Yes,0.6357,6,2666.13,2666.13,1527.87,High Risk,High Risk,0.37,986.47,Payment reminder & Priority billing assistance,35.0,951.47,28.2,True
2744,2023-12-13,Premium,699,16.6,6,2,6,14,Yes,0.5955,6,2497.53,2497.53,1696.47,Medium Risk,Medium Risk,0.45,1123.89,Payment retry & Concierge billing call,65.0,1058.89,17.3,True
2745,2024-11-13,Basic,199,18.1,4,3,9,11,No,0.4083,6,487.51,487.51,706.49,Medium Risk,Medium Risk,0.44,214.5,Payment retry & Concierge billing call,65.0,149.5,3.3,True
2746,2023-02-05,Basic,199,13.5,3,1,24,16,No,0.1858,8,295.79,295.79,1296.21,Low Risk,Low Risk,0.6,177.47,No action,0.0,177.47,177.5,False
2747,2023-01-29,Premium,699,2.4,5,5,16,33,Yes,0.9692,6,4064.82,4064.82,129.18,Critical Risk,Critical Risk,0.05,203.24,Payment retry & Concierge billing call,65.0,138.24,3.1,True
2748,2024-07-31,Standard,399,9.6,7,5,18,24,No,0.8126,6,1945.36,1945.36,448.64,Critical Risk,Critical Risk,0.05,97.27,Payment retry & Concierge billing call,65.0,32.27,1.5,True
2749,2023-10-02,Premium,699,12.7,7,3,18,37,Yes,0.8018,6,3362.75,3362.75,831.25,Critical Risk,Critical Risk,0.05,168.14,Payment retry & Concierge billing call,65.0,103.14,2.6,True
2750,2024-04-28,Premium,699,23.7,5,1,22,27,Yes,0.6562,8,3669.47,3669.47,1922.53,High Risk,High Risk,0.62,2275.07,Payment reminder & Priority billing assistance,35.0,2240.07,65.0,True
2751,2023-08-02,Standard,399,10.0,8,3,26,51,Yes,0.7928,8,2530.62,2530.62,661.38,High Risk,High Risk,0.05,126.53,Payment retry & Concierge billing call,65.0,61.53,1.9,True
2752,2024-12-15,Standard,399,2.4,5,2,9,23,Yes,0.9763,6,2337.26,2337.26,56.74,Critical Risk,Critical Risk,0.1,233.73,Payment retry & Concierge billing call,65.0,168.73,3.6,True
2753,2023-07-09,Basic,199,23.2,4,4,22,5,No,0.4636,8,738.05,738.05,853.95,Medium Risk,Medium Risk,0.47,346.88,Payment retry & Concierge billing call,65.0,281.88,5.3,True
2754,2024-04-02,Standard,399,8.4,5,4,10,24,Yes,0.7394,6,1770.12,1770.12,623.88,High Risk,High Risk,0.08,141.61,Payment retry & Concierge billing call,65.0,76.61,2.2,True
2755,2023-10-10,Basic,199,21.4,3,0,8,29,No,0.3539,6,422.56,422.56,771.44,Medium Risk,Medium Risk,0.69,291.57,Customer support follow-up,120.0,171.57,2.4,True
2756,2023-10-20,Basic,199,9.5,1,2,16,11,No,0.3685,6,439.99,439.99,754.01,Medium Risk,Medium Risk,0.66,290.39,Payment retry & Concierge billing call,65.0,225.39,4.5,True
2757,2024-03-01,Basic,199,16.4,3,1,17,50,No,0.4261,6,508.76,508.76,685.24,Medium Risk,Medium Risk,0.54,274.73,Payment reminder,15.0,259.73,18.3,True
2758,2024-04-08,Basic,199,19.5,4,1,20,45,No,0.4383,8,697.77,697.77,894.23,Medium Risk,Medium Risk,0.53,369.82,Payment reminder,15.0,354.82,24.7,True
2759,2024-11-28,Premium,699,5.9,7,1,27,6,No,0.1697,8,948.96,948.96,4643.04,Low Risk,Low Risk,0.48,455.5,No action,0.0,455.5,455.5,False
2760,2023-12-31,Basic,199,13.6,1,3,2,60,Yes,0.7865,4,626.05,626.05,169.95,High Risk,High Risk,0.2,125.21,Payment retry & Concierge billing call,65.0,60.21,1.9,True
2761,2023-04-05,Basic,199,23.3,1,2,10,46,Yes,0.6742,6,804.99,804.99,389.01,High Risk,High Risk,0.51,410.54,Payment retry & Concierge billing call,65.0,345.54,6.3,True
2762,2023-10-14,Premium,699,8.3,3,2,18,52,No,0.4564,6,1914.14,1914.14,2279.86,Medium Risk,Medium Risk,0.36,689.09,Payment retry & Concierge billing call,65.0,624.09,10.6,True
2763,2024-11-27,Premium,699,11.1,8,3,12,16,Yes,0.6145,6,2577.21,2577.21,1616.79,High Risk,High Risk,0.09,231.95,Payment retry & Concierge billing call,65.0,166.95,3.6,True
2764,2024-10-25,Premium,699,1.7,7,1,32,41,No,0.5947,8,3325.56,3325.56,2266.44,Medium Risk,Medium Risk,0.24,798.13,Payment reminder & Priority billing assistance,35.0,763.13,22.8,True
2765,2023-06-01,Premium,699,17.4,6,2,2,56,Yes,0.8232,4,2301.67,2301.67,494.33,Critical Risk,Critical Risk,0.13,299.22,Payment retry & Concierge billing call,65.0,234.22,4.6,True
2766,2023-11-28,Basic,199,11.8,2,4,29,27,Yes,0.7324,8,1165.98,1165.98,426.02,High Risk,High Risk,0.32,373.11,Payment retry & Concierge billing call,65.0,308.11,5.7,True
2767,2024-10-23,Standard,399,5.3,0,0,13,17,No,0.156,6,373.46,373.46,2020.54,Low Risk,Low Risk,0.73,272.63,No action,0.0,272.63,272.6,False
2768,2024-01-12,Basic,199,20.5,7,4,23,4,Yes,0.7086,8,1128.09,1128.09,463.91,High Risk,High Risk,0.32,360.99,Payment retry & Concierge billing call,65.0,295.99,5.6,True
2769,2024-05-10,Standard,399,16.6,0,0,34,1,No,0.1351,8,431.24,431.24,2760.76,Low Risk,Low Risk,0.95,409.68,No action,0.0,409.68,409.7,False
2770,2024-11-09,Premium,699,18.4,1,2,12,11,Yes,0.3073,6,1288.82,1288.82,2905.18,Low Risk,Low Risk,0.66,850.62,No action,0.0,850.62,850.6,False
2771,2023-05-07,Basic,199,10.9,4,1,8,36,No,0.343,6,409.54,409.54,784.46,Low Risk,Low Risk,0.37,151.53,No action,0.0,151.53,151.5,False
2772,2023-07-23,Basic,199,13.5,1,3,26,10,No,0.368,8,585.86,585.86,1006.14,Medium Risk,Medium Risk,0.59,345.66,Payment retry & Concierge billing call,65.0,280.66,5.3,True
2773,2024-02-05,Basic,199,9.8,5,2,13,45,Yes,0.7532,6,899.32,899.32,294.68,High Risk,High Risk,0.18,161.88,Payment retry & Concierge billing call,65.0,96.88,2.5,True
2774,2024-05-11,Basic,199,15.2,2,4,2,46,No,0.8218,4,654.15,654.15,141.85,Critical Risk,Critical Risk,0.07,45.79,Payment retry & Concierge billing call,65.0,-19.21,0.7,False
2775,2024-11-06,Basic,199,3.6,5,4,23,22,Yes,0.9229,8,1469.26,1469.26,122.74,Critical Risk,Critical Risk,0.05,73.46,Payment retry & Concierge billing call,65.0,8.46,1.1,True
2776,2024-03-29,Premium,699,22.8,2,1,14,9,No,0.2025,6,849.29,849.29,3344.72,Low Risk,Low Risk,0.85,721.9,No action,0.0,721.9,721.9,False
2777,2024-04-30,Basic,199,22.4,2,0,13,18,No,0.2329,6,278.08,278.08,915.92,Low Risk,Low Risk,0.82,228.03,No action,0.0,228.03,228.0,False
2778,2023-03-31,Premium,699,19.7,3,1,15,14,No,0.2309,6,968.39,968.39,3225.61,Low Risk,Low Risk,0.78,755.34,No action,0.0,755.34,755.3,False
2779,2024-07-18,Premium,699,24.3,7,3,23,5,No,0.4663,8,2607.55,2607.55,2984.45,Medium Risk,Medium Risk,0.46,1199.47,Payment retry & Concierge billing call,65.0,1134.47,18.5,True
2780,2023-05-04,Standard,399,13.0,6,4,3,31,No,0.7331,4,1170.03,1170.03,425.97,High Risk,High Risk,0.05,58.5,Payment retry & Concierge billing call,65.0,-6.5,0.9,False
2781,2024-05-18,Premium,699,20.8,3,3,11,2,Yes,0.5141,6,2156.14,2156.14,2037.86,Medium Risk,Medium Risk,0.51,1099.63,Payment retry & Concierge billing call,65.0,1034.63,16.9,True
2782,2024-07-20,Basic,199,10.2,5,5,10,54,No,0.7765,6,927.14,927.14,266.86,High Risk,High Risk,0.05,46.36,Payment retry & Concierge billing call,65.0,-18.64,0.7,False
2783,2024-05-19,Basic,199,17.1,2,5,36,5,No,0.2818,8,448.63,448.63,1143.37,Low Risk,Low Risk,0.39,174.97,No action,0.0,174.97,175.0,False
2784,2024-02-17,Premium,699,23.1,4,4,28,55,Yes,0.7918,8,4427.75,4427.75,1164.25,High Risk,High Risk,0.15,664.16,Payment retry & Concierge billing call,65.0,599.16,10.2,True
2785,2023-08-10,Standard,399,8.4,4,1,13,9,Yes,0.1466,6,350.96,350.96,2043.04,Low Risk,Low Risk,0.62,217.6,No action,0.0,217.6,217.6,False
2786,2023-04-19,Premium,699,4.0,2,5,10,32,Yes,0.9162,6,3842.54,3842.54,351.46,Critical Risk,Critical Risk,0.05,192.13,Payment retry & Concierge billing call,65.0,127.13,3.0,True
2787,2024-08-02,Premium,699,6.7,2,2,19,35,No,0.4737,8,2648.93,2648.93,2943.07,Medium Risk,Medium Risk,0.39,1033.08,Payment retry & Concierge billing call,65.0,968.08,15.9,True
2788,2024-09-24,Basic,199,4.9,5,3,12,3,Yes,0.7861,6,938.6,938.6,255.4,High Risk,High Risk,0.15,140.79,Payment retry & Concierge billing call,65.0,75.79,2.2,True
2789,2024-10-12,Standard,399,9.6,0,3,14,15,No,0.3563,6,852.98,852.98,1541.02,Medium Risk,Medium Risk,0.48,409.43,Payment retry & Concierge billing call,65.0,344.43,6.3,True
2790,2024-06-28,Premium,699,21.7,3,0,31,54,No,0.2444,8,1366.68,1366.68,4225.32,Low Risk,Low Risk,0.7,956.68,No action,0.0,956.68,956.7,False
2791,2023-01-07,Basic,199,10.2,7,2,18,6,No,0.5274,6,629.72,629.72,564.28,Medium Risk,Medium Risk,0.42,264.48,Payment retry & Concierge billing call,65.0,199.48,4.1,True
2792,2024-07-29,Standard,399,6.1,8,2,21,49,Yes,0.7573,8,2417.3,2417.3,774.7,High Risk,High Risk,0.05,120.86,Payment retry & Concierge billing call,65.0,55.86,1.9,True
2793,2024-02-15,Standard,399,0.8,1,1,10,49,Yes,0.7908,6,1893.18,1893.18,500.82,High Risk,High Risk,0.27,511.16,Payment reminder & Priority billing assistance,35.0,476.16,14.6,True
2794,2024-04-29,Premium,699,13.0,4,5,4,25,Yes,0.6871,4,1921.13,1921.13,874.87,High Risk,High Risk,0.07,134.48,Payment retry & Concierge billing call,65.0,69.48,2.1,True
2795,2023-02-16,Premium,699,10.0,5,5,24,17,No,0.6068,8,3393.23,3393.23,2198.77,High Risk,High Risk,0.08,271.46,Payment retry & Concierge billing call,65.0,206.46,4.2,True
2796,2023-03-10,Standard,399,6.7,1,1,21,59,No,0.3203,8,1022.4,1022.4,2169.6,Low Risk,Low Risk,0.53,541.87,No action,0.0,541.87,541.9,False
2797,2024-11-20,Standard,399,11.0,4,0,6,4,No,0.1498,6,358.62,358.62,2035.38,Low Risk,Low Risk,0.67,240.28,No action,0.0,240.28,240.3,False
2798,2024-08-13,Standard,399,11.0,0,4,22,59,No,0.5261,8,1679.31,1679.31,1512.69,Medium Risk,Medium Risk,0.31,520.59,Payment retry & Concierge billing call,65.0,455.59,8.0,True
2799,2024-05-23,Premium,699,15.0,3,4,25,20,No,0.4958,8,2772.51,2772.51,2819.49,Medium Risk,Medium Risk,0.31,859.48,Payment retry & Concierge billing call,65.0,794.48,13.2,True
